step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
3	A04	田中結菜	若者	15	15	注意	不安	36.0	34.0	74.0	進路情報整理	情報収集	物価や電気代の話題を見て、奨学金条件と進路先の費用をメモする。	結局お金で決まる感じがして怖い。やる気より先に家計が心配になる。	最近どこも値上げだよね。進学って、うち大丈夫かな…ってなる。	奨学金とか支援、条件が分かりにくいのだけ何とかしてほしい。	電気代や物価の話が増え、SNSでも不安が広がっていると感じた。	家計に余裕がなく、前回も手続き不安が残り、情報を集め直した。	条件を先に整理しないと焦って動けないと学んだ。	支援が遅れたり申請が難しくて間に合わない不安が残る。	手続き疲れ	手続き簡素化	39.0	59.0
3	A05	伊藤蓮	若者	18	18	注意	不安	44.0	43.0	69.0	通学費の見通し相談	相談	担任に通学補助と奨学金の条件、申請の現実的な段取りを聞きに行く。	物価と電気代上がると、通学が一番先に刺さる。詰んだらどう逃げる？	最近ガソリンも上がってさ、通学だけで削られる。支援って結局誰向け？	通学費が地味に重い。条件が分かりにくい支援は使えないのと同じ。	ニュースで物価とエネルギー高、SNSで不安が増え、支援は遅いかもと感じた。	低所得で通学負担が直撃、前回の記憶で窓口優先。外部不安が強く集中した。	不安が強い時は、制度の締切と必要書類を先に確認すると落ち着くと覚える。	財政理由で支援が遅れた時、学業と通学費の両立が崩れる不安が残る。	手続き疲れ	対象条件の説明	36.0	64.0
3	A06	渡辺心愛	若者	19	19	注意	不安	39.0	40.0	72.0	支援の可否を詰める	相談	進路室で資格支援と自治体窓口の対象条件を具体的に聞く	結局、条件次第で弾かれる気がする。家のこともあって動きにくい…。	電気代も上がるし、進学とか言ってる場合かなって怖い。	支援あるなら、条件と手続きを一枚で分かるようにしてほしい。	物価と光熱費の不安が増え、求人や進路も落ち着かない感じ	実家同居で軽いケアあり、費用に敏感。情報は増えるが対象不安が強い	窓口で聞かないと自分が使えるか分からない、と思い込んだ	支援が遅れたら、進学も就職準備も間に合わない不安	手続き疲れ	手続き簡素化	41.0	62.0
3	A07	山本陸	若者	19	19	注意	不安	44.0	47.0	63.0	固定費を見直す	生活防衛	ガソリン代とスマホ代を削れるか家計アプリで見直した。	物価も不安定だし、会社が育成言っても結局切られない？が消えない。	最近ニュース怖いし、電気代も上がるっぽい。研修で何とかなるかな…	生活コスト上がりすぎ。若手でも先の道が見える研修と評価がほしい。	SNSで危機と物価の話が増え、電気代や移動費が気になった。	地方・実家で急場は凌げるが、初職で先が不透明。SNS不安も強い。	研修は増えるらしいが、実務に繋がるか要確認と覚えた。	物価高と景気悪化で、配置転換や賃金停滞が続く懸念。	実装不信	対象条件の説明	43.0	52.0
3	A08	中村美咲	若者	20	20	注意	不安	45.0	46.0	56.0	生活費と就活を見直す	生活防衛	電気代と食費を記録し、就活の出費上限を決め直した	結局また値上げかもって聞くと、将来の段取りが薄くなる。	最近ほんと出費増える。就活もお金かかるし、地味に怖い。	物価と就活コスト、地味に効く。支援は「今使える」形が助かる。	ニュースでエネルギー高の話を見て、周りも節約ムードが強い	賃貸シェアでも固定費が重く、前回の情報断ちの記憶で生活側へ寄せた	不安が強い時は、支出を見える化すると少し落ち着く	物価が続くと、学び直しや就活準備の余裕が削れる	政策疲労	対象条件の説明	45.0	63.0
3	A09	小林颯太	若者	21	21	注意	不安	50.0	50.0	49.0	就活と生活費を点検	生活防衛	電気代と家計を見直しつつ、採用動向と研修厚い企業を再整理する	また物価上がるの嫌だな。就活も読みづらいし、結局自分で守るしかない感ある。	電気代とか地味に効く。就活も急に冷えるの怖いし、どこ狙うか迷うわ。	物価と採用の不確実性が重なるの、学生でも普通にしんどい。	SNSで不安話が増え、電気代や物価の上振れを身近に感じた	賃貸シェアで固定費に敏感。前回の採用不安記憶とSNS増幅が刺さる	物価は急に跳ねる。研修と配属の筋が見える所を優先して探す	物価上振れで生活防衛が続き、就活準備が削られる懸念	政策疲労	対象条件の説明	50.0	44.0
3	A10	加藤梨央	若者	22	22	注意	不安	46.0	48.0	63.0	研修付き求人の精査	情報収集	電気代と家賃を見直しつつ、研修明記の求人と説明会だけ拾って確認した。	物価も不安だし、内定遅れたら返済どうする…でも焦って外すのも怖い。	最近ガチで光熱費上がってない？内定遅れたら詰むかもって思う。	研修と育成が見える求人を優先して探してる。条件の透明さ大事。	物価とエネルギー不安の話題が増え、採用は厳選だけど研修拡充の情報も目に入った。	単身賃貸と返済があり、採用不安と育成経路の情報を同時に重く見るため。	研修拡充の会社は増えそうだが、枠は絞られ競争は強いと記憶。	生活費上振れと内定時期の遅れで返済計画が崩れる懸念が残る。	政策疲労	対象条件の説明	41.0	68.0
3	A11	吉田蒼	若者	22	22	注意	不安	41.0	44.0	68.0	生活費と返済の見直し	生活防衛	電気代・食費を削り、奨学金返済と就活予定を表で組み直す。	また物価上がるのか。就活も読めないし、返済だけ確実に重い。	最近ほんと高い。就活も怖いし、返済どうすんのって感じ。	物価と就活の不安が同時に来ると、将来設計が止まる。	エネルギー価格と物価不安、SNSで危機情報が増え、採用が読みにくい。	負債2.3Mと雇用不安でコスト上振れに敏感。制度は遅れそうで信頼低め。	物価・電気代が上振れしそうで、就活と返済計画は早めに守る必要。	支援が遅れると家計が先に詰む不安と、制度への不信が強まる。	財政不安	財源説明	38.0	61.0
3	A12	井上拓海	家族形成	23	23	注意	不安	52.0	49.0	58.0	固定費再調整	生活防衛	電気・通信・サブスクを洗い直し、家計簿と積立額を微修正する	詰むほどじゃないけど、毎月じわっと削られてく感じが嫌だ。	電気代また上がりそう。貯金ペース落ちるの地味にきついわ。	生活コストがじわじわ効く。給与の伸びが追いつくといいけど。	電気代と物価の上振れ、SNSで危機情報が増え落ち着かない	単身賃貸で固定費影響が直撃。前回の家計点検記憶が続き不安が増幅	コスト上振れは短期で戻りにくい、と体感で確信が強まった	昇給が鈍いと、将来設計の選択肢が狭まる不安が残る	財政不安	財源説明	49.0	48.0
3	A13	木村彩花	家族形成	24	24	中立	平静	58.0	55.0	52.0	固定費見直し	生活防衛	電気代とサブスクを見直し、転職市場の温度感だけ軽く確認した。	物価と不安煽りがきつい。今は崩さず耐えるけど、余裕は減ってる。	最近電気代やばいね。仕事は大丈夫だけど、先の安心は薄い。	生活コスト上がりすぎ。まず固定費から見直すしかない。	SNSで地政学や物価の話題が増え、電気代と将来不安が身近になった。	単身賃貸で固定費が効く。雇用は安定だがSNS不安増幅と物価圧で警戒。	支出を締めれば当面回せるが、景気と市場の冷えは定期的に確認する。	採用や評価が急に渋くなり、転職の逃げ道が狭まること。	財政不安	財源説明	52.0	54.0
3	A14	長谷川杏奈	若者	22	22	注意	不安	40.0	45.0	74.0	相談準備	情報収集	窓口相談に向けて必要書類と条件を調べ、メモを作る	結局、私みたいな非正規って対象外で終わる気がする。	相談予約したけど、書類だらけでまた折れそう。対象なの私？	支援って言うなら、条件と手続きもっと分かりやすくしてほしい。	物価と電気代が気になり、SNSで不安が増えた。制度改修の話は見たが詳細はまだ曖昧。	非正規で先が見えず信頼も低い。前回の予約があるので動けるが、対象外と手続き負担が怖い。	行く前に条件と必要書類を固めないと心が折れる、と学んだ。	窓口で結局対象外と言われ、時間と気力だけ失う不安。	手続き疲れ	対象条件の説明	33.0	69.0
